PROGNAME,VARIANT,ARGS,HOSTNAME,RUNID,THREADS,DATETIME,MINTIME,MEDIANTIME,MAXTIME,MINTIME_PRODUCTIVITY,MEDIANTIME_PRODUCTIVITY,MAXTIME_PRODUCTIVITY,ALLTIMES,TRIALS,COMPILER,COMPILE_FLAGS,RUNTIME_FLAGS,ENV_VARS,BENCH_VERSION,BENCH_FILE,UNAME,PROCESSOR,TOPOLOGY,GIT_BRANCH,GIT_HASH,GIT_DEPTH,WHO,ETC_ISSUE,LSPCI,FULL_LOG
bfs_lvish,none,bfsN rmat 600000,chert,chert_1373558168,1,2013-07-11 16:11:09.001936 UTC,8.49101,8.498629,8.511897,Just 5.503144654088061,Just 6.603773584905653,Just 6.885758998435037,8.511897 8.49101 8.498629,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN rmat 600000,chert,chert_1373558168,2,2013-07-11 16:11:33.84099 UTC,6.50535,6.53886,6.5405,Just (-19.565217391304344),Just (-18.73767258382641),Just (-21.653543307086593),6.50535 6.53886 6.5405,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_misI_work rmat 500000 2.0,chert,chert_1373558168,4,2013-07-11 16:23:59.813778 UTC,5.000919,5.016,5.061522,Just (-203.75939849624058),Just (-209.77443609022555),Just (-203.2178217821782),5.016 5.000919 5.061522,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_misI_work grid 500000 2.0,chert,chert_1373558168,2,2013-07-11 16:24:55.725558 UTC,6.319983,6.346527,6.371213,Just (-49.36440677966104),Just (-49.894291754756864),Just (-51.46443514644352),6.346527 6.371213 6.319983,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_misI_work rmat 400000 5.0,chert,chert_1373558168,3,2013-07-11 16:26:56.662661 UTC,5.741136,5.856029,5.909412,Just (-135.46910755148738),Just (-130.64876957494408),Just (-131.1946902654867),5.909412 5.856029 5.741136,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_misI_work grid 240000 15.0,chert,chert_1373558168,1,2013-07-11 16:32:36.090633 UTC,5.053558,5.119135,5.122356,Just 4.9122807017543835,Just 6.164383561643831,Just 8.503401360544217,5.053558 5.122356 5.119135,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_misI_work rmat 171429 25.0,chert,chert_1373558168,1,2013-07-11 16:35:31.69669 UTC,6.427923,6.464569,6.469848,Just 7.284768211920536,Just 5.555555555555557,Just 7.189542483660134,6.464569 6.469848 6.427923,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_barrier_misI_work grid 545455 1.0,chert,chert_1373558168,3,2013-07-11 16:42:01.182305 UTC,2.748638,3.06992,3.255347,Just (-100.48780487804882),Just (-80.85106382978722),Just (-71.875),2.748638 3.06992 3.255347,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_barrier_misI_work grid 500000 2.0,chert,chert_1373558168,4,2013-07-11 16:44:35.202761 UTC,2.138115,2.166567,2.313525,Just (-188.31168831168833),Just (-192.94871794871796),Just (-166.08187134502924),2.138115 2.166567 2.313525,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_barrier_misI_work rmat 400000 5.0,chert,chert_1373558168,2,2013-07-11 16:45:19.319971 UTC,4.843334,4.855548,4.868111,Just (-30.704225352112672),Just (-27.80898876404494),Just (-27.528089887640434),4.843334 4.855548 4.868111,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_barrier_misI_work grid 400000 5.0,chert,chert_1373558168,4,2013-07-11 16:46:39.263445 UTC,1.804925,1.960802,2.045808,Just (-206.25),Just (-176.42857142857144),Just (-175.00000000000006),1.960802 2.045808 1.804925,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,bfsN_barrier_misI_work grid 171429 25.0,chert,chert_1373558168,1,2013-07-11 16:52:37.710569 UTC,2.899099,2.899567,2.899745,Just 11.666666666666657,Just 9.999999999999986,Just 10.833333333333329,2.899567 2.899745 2.899099,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,misI_work rmat 240000 15.0,chert,chert_1373558168,1,2013-07-11 17:00:40.945125 UTC,2.608018,2.608275,2.664988,Just 11.627906976744185,Just 13.95348837209302,Just 8.98876404494382,2.664988 2.608018 2.608275,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,misI_work grid 240000 15.0,chert,chert_1373558168,3,2013-07-11 17:01:30.341962 UTC,1.125441,1.125874,1.196771,Just (-117.0212765957447),Just (-106.38297872340425),Just (-96.2962962962963),1.196771 1.125874 1.125441,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
bfs_lvish,none,misI_work rmat 200000 20.0,chert,chert_1373558168,4,2013-07-11 17:02:15.787801 UTC,1.090875,1.099074,1.2528,Just (-268.33333333333337),Just (-316.32653061224494),Just (-285.93750000000006),1.090875 1.099074 1.2528,3,,,,[[]],0.0,,Linux chert.soic.ind,,,master,456d68622503bc964d19e5bb845d84a204281ea7,562,rrnewton pts/0      ,,,
