PROGNAME,VARIANT,ARGS,HOSTNAME,RUNID,THREADS,DATETIME,MINTIME,MEDIANTIME,MAXTIME,MINTIME_PRODUCTIVITY,MEDIANTIME_PRODUCTIVITY,MAXTIME_PRODUCTIVITY,ALLTIMES,TRIALS,COMPILER,COMPILE_FLAGS,RUNTIME_FLAGS,ENV_VARS,BENCH_VERSION,BENCH_FILE,UNAME,PROCESSOR,TOPOLOGY,GIT_BRANCH,GIT_HASH,GIT_DEPTH,WHO,ETC_ISSUE,LSPCI,FULL_LOG
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,12,2013-07-11 21:05:56.008105 UTC,3.0055e-2,3.0099e-2,3.2688e-2,Just (-200.0),Just (-300.0),Just (-100.0),3.0099e-2 3.2688e-2 3.0055e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,24,2013-07-11 21:11:05.634845 UTC,3.8035e-2,3.9725e-2,4.0778e-2,Just (-600.0000000000001),Just (-300.0),Just (-600.0000000000001),3.8035e-2 4.0778e-2 3.9725e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373576671,8,2013-07-11 21:05:52.564376 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,20,2013-07-11 21:09:01.464922 UTC,3.8318e-2,3.9812e-2,4.2471e-2,Just (-500.0),Just (-500.0),Just (-400.0),4.2471e-2 3.9812e-2 3.8318e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,12,2013-07-11 21:05:56.931065 UTC,2.7461e-2,2.8762e-2,3.3214e-2,Just 100.0,Just 100.0,Just 100.0,3.3214e-2 2.7461e-2 2.8762e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,1,2013-07-11 21:04:40.578317 UTC,4.8901e-2,5.1754e-2,5.5964e-2,Just 0.0,Just 0.0,Just 0.0,4.8901e-2 5.5964e-2 5.1754e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373576671,16,2013-07-11 21:07:57.807947 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,16,2013-07-11 21:07:59.662148 UTC,3.2813e-2,3.6127e-2,3.7033e-2,Just 100.0,Just (-500.0),Just 100.0,3.6127e-2 3.2813e-2 3.7033e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA,none,-t blur1,d005,d005_1373576671,0,2013-07-11 22:15:07.355674 UTC,1.765109,1.7669,1.769516,Just 20.0,Just 0.0,Just 20.0,1.765109 1.769516 1.7669,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,1,2013-07-11 21:04:46.987743 UTC,3.1434e-2,3.1877e-2,4.0053e-2,Just 100.0,Just 100.0,Just 0.0,3.1434e-2 3.1877e-2 4.0053e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,2,2013-07-11 21:04:48.350397 UTC,3.2151e-2,3.5902e-2,3.674e-2,Just 0.0,Just 0.0,Just 0.0,3.2151e-2 3.674e-2 3.5902e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,20,2013-07-11 21:09:02.395182 UTC,3.5326e-2,3.585e-2,3.8324e-2,Just (-300.0),Just (-600.0000000000001),Just (-500.0),3.585e-2 3.8324e-2 3.5326e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,2,2013-07-11 21:04:49.277703 UTC,2.7807e-2,2.8686e-2,2.9446e-2,Just 100.0,Just 100.0,Just 0.0,2.9446e-2 2.8686e-2 2.7807e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373576671,20,2013-07-11 21:09:00.527813 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,4,2013-07-11 21:04:50.540359 UTC,2.8212e-2,2.8945e-2,2.9429e-2,Just (-100.0),Just (-100.0),Just (-100.0),2.8945e-2 2.8212e-2 2.9429e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,4,2013-07-11 21:04:51.526922 UTC,2.3053e-2,2.5674e-2,2.6331e-2,Just 100.0,Just 100.0,Just 100.0,2.5674e-2 2.6331e-2 2.3053e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373576671,8,2013-07-11 21:05:54.968809 UTC,2.7242e-2,2.826e-2,2.8835e-2,Just 100.0,Just 100.0,Just 100.0,2.826e-2 2.8835e-2 2.7242e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,16,2013-07-11 21:07:58.724922 UTC,3.3835e-2,3.5781e-2,3.5945e-2,Just (-400.0),Just (-300.0),Just (-300.0),3.5945e-2 3.5781e-2 3.3835e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,8,2013-07-11 21:05:53.654787 UTC,2.8397e-2,3.2426e-2,3.5826e-2,Just (-200.0),Just (-300.0),Just (-300.0),3.5826e-2 2.8397e-2 3.2426e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373576671,24,2013-07-11 21:11:03.311834 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d005,d005_1373576671,24,2013-07-11 21:11:04.382759 UTC,4.0913e-2,4.6742e-2,6.6384e-2,Just (-500.0),Just (-600.0000000000001),Just (-1633.3333333333335),4.6742e-2 6.6384e-2 4.0913e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373516632,4,2013-07-11 04:27:03.463177 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,12,2013-07-11 04:32:08.227096 UTC,2.9596e-2,3.1791e-2,3.2921e-2,Just 100.0,Just 100.0,Just 100.0,3.2921e-2 3.1791e-2 2.9596e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,16,2013-07-11 04:35:10.344034 UTC,2.9615e-2,3.3348e-2,3.6687e-2,Just 100.0,Just 100.0,Just (-300.0),3.3348e-2 3.6687e-2 2.9615e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373516632,24,2013-07-11 04:39:13.548162 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,24,2013-07-11 04:39:14.85284 UTC,3.4543e-2,3.6241e-2,4.1963e-2,Just (-300.0),Just 100.0,Just (-400.0),4.1963e-2 3.6241e-2 3.4543e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA,none,-t blur1,d005,d005_1373516632,0,2013-07-11 05:46:32.10208 UTC,1.752181,1.752763,1.755057,Just 0.0,Just 0.0,Just 40.0,1.752181 1.755057 1.752763,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373516632,16,2013-07-11 04:35:09.429458 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,4,2013-07-11 04:27:04.552685 UTC,2.6763e-2,2.7019e-2,2.8499e-2,Just 100.0,Just 100.0,Just 100.0,2.6763e-2 2.7019e-2 2.8499e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373516632,8,2013-07-11 04:29:05.449817 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,1,2013-07-11 04:24:01.1753 UTC,3.2927e-2,3.3514e-2,3.7967e-2,Just 100.0,Just 0.0,Just 0.0,3.3514e-2 3.2927e-2 3.7967e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,2,2013-07-11 04:24:02.519042 UTC,2.6973e-2,2.8322e-2,3.1332e-2,Just 100.0,Just 100.0,Just 100.0,2.6973e-2 2.8322e-2 3.1332e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373516632,12,2013-07-11 04:32:07.318249 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,20,2013-07-11 04:37:12.43037 UTC,4.0258e-2,4.0387e-2,4.1547e-2,Just (-500.0),Just (-400.0),Just (-600.0000000000001),4.0387e-2 4.0258e-2 4.1547e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d005,d005_1373516632,8,2013-07-11 04:29:06.401154 UTC,2.5438e-2,2.8109e-2,3.1029e-2,Just 100.0,Just 100.0,Just 100.0,2.8109e-2 3.1029e-2 2.5438e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d005,d005_1373516632,20,2013-07-11 04:37:11.265621 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,4,2013-07-11 04:23:25.069877 UTC,2.9939e-2,2.9939e-2,2.9939e-2,Just 0.0,Just 0.0,Just 0.0,2.9939e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d003,d003_1373516538,12,2013-07-11 04:24:27.118965 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,24,2013-07-11 04:26:33.465022 UTC,4.5772e-2,4.5772e-2,4.5772e-2,Just (-500.0),Just (-500.0),Just (-500.0),4.5772e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d003,d003_1373516538,16,2013-07-11 04:25:29.121349 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d003,d003_1373516538,24,2013-07-11 04:26:32.10317 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,1,2013-07-11 04:22:18.231355 UTC,3.2778e-2,3.2778e-2,3.2778e-2,Just 100.0,Just 100.0,Just 100.0,3.2778e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,8,2013-07-11 04:23:26.137075 UTC,3.0259e-2,3.0259e-2,3.0259e-2,Just 100.0,Just 100.0,Just 100.0,3.0259e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,2,2013-07-11 04:22:22.692988 UTC,3.0423e-2,3.0423e-2,3.0423e-2,Just 0.0,Just 0.0,Just 0.0,3.0423e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,12,2013-07-11 04:24:28.231876 UTC,3.9612e-2,3.9612e-2,3.9612e-2,Just (-300.0),Just (-300.0),Just (-300.0),3.9612e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,16,2013-07-11 04:25:30.301749 UTC,4.0097e-2,4.0097e-2,4.0097e-2,Just (-400.0),Just (-400.0),Just (-400.0),4.0097e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace,-t blur1,d003,d003_1373516538,20,2013-07-11 04:25:31.286164 UTC,3.6571e-2,3.6571e-2,3.6571e-2,Just (-400.0),Just (-400.0),Just (-400.0),3.6571e-2,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA,none,-t blur1,d003,d003_1373516538,0,2013-07-11 04:48:29.338462 UTC,1.748876,1.748876,1.748876,Just 0.0,Just 0.0,Just 0.0,1.748876,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,none,-t blur1,d003,d003_1373516538,4,2013-07-11 04:23:23.51481 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity,1,,,,[[]],0.0,,Linux d003 2.6.32-27,,,master,72deef3150eb6ffc265cc4bf4947b1e2b6ff70b4,549,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,8,2013-07-11 21:11:31.777133 UTC,2.7758e-2,2.9806e-2,3.093e-2,Just (-200.0),Just (-300.0),Just (-200.0),2.7758e-2 2.9806e-2 3.093e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,16,2013-07-11 21:15:40.03867 UTC,3.3778e-2,3.4436e-2,3.4507e-2,Just (-500.0),Just 100.0,Just 100.0,3.4507e-2 3.3778e-2 3.4436e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,20,2013-07-11 21:17:43.128543 UTC,3.7117e-2,4.5634e-2,4.6749e-2,Just (-300.0),Just (-500.0),Just (-500.0),4.5634e-2 4.6749e-2 3.7117e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,24,2013-07-11 21:20:46.079877 UTC,4.4855e-2,4.6914e-2,4.7674e-2,Just (-600.0000000000001),Just (-600.0000000000001),Just (-600.0000000000001),4.6914e-2 4.7674e-2 4.4855e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,4,2013-07-11 21:10:28.868945 UTC,2.9454e-2,3.1573e-2,3.2143e-2,Just (-100.0),Just (-200.0),Just (-100.0),3.1573e-2 2.9454e-2 3.2143e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,4,2013-07-11 21:10:29.770836 UTC,2.4404e-2,2.7466e-2,2.7718e-2,Just 100.0,Just 100.0,Just 100.0,2.7466e-2 2.7718e-2 2.4404e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,none,-t blur1,d008,d008_1373577010,8,2013-07-11 21:11:30.66955 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,8,2013-07-11 21:11:32.726602 UTC,2.7678e-2,2.8391e-2,2.8981e-2,Just 100.0,Just 100.0,Just 100.0,2.8981e-2 2.7678e-2 2.8391e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,1,2013-07-11 21:10:19.381213 UTC,4.9354e-2,5.0377e-2,5.072e-2,Just 0.0,Just 0.0,Just 0.0,5.0377e-2 5.072e-2 4.9354e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,none,-t blur1,d008,d008_1373577010,12,2013-07-11 21:13:33.716086 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,12,2013-07-11 21:13:35.42508 UTC,3.098e-2,3.1143e-2,3.2947e-2,Just (-200.0),Just (-300.0),Just (-300.0),3.098e-2 3.1143e-2 3.2947e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,none,-t blur1,d008,d008_1373577010,16,2013-07-11 21:15:37.283095 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,20,2013-07-11 21:17:44.048146 UTC,3.6977e-2,3.7018e-2,5.554e-2,Just 100.0,Just 100.0,Just (-1366.6666666666667),3.6977e-2 3.7018e-2 5.554e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,none,-t blur1,d008,d008_1373577010,24,2013-07-11 21:20:45.077959 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity Infinity,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,2,2013-07-11 21:10:26.911893 UTC,3.4795e-2,3.4821e-2,3.5871e-2,Just (-100.0),Just (-100.0),Just 0.0,3.4821e-2 3.5871e-2 3.4795e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,2,2013-07-11 21:10:27.795046 UTC,2.1989e-2,2.9144e-2,3.1952e-2,Just 100.0,Just 100.0,Just 100.0,2.1989e-2 2.9144e-2 3.1952e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,24,2013-07-11 21:20:46.993842 UTC,3.6521e-2,3.6642e-2,3.8043e-2,Just (-400.0),Just (-600.0000000000001),Just (-400.0),3.6642e-2 3.6521e-2 3.8043e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,1,2013-07-11 21:10:25.591977 UTC,3.2148e-2,3.3273e-2,3.7154e-2,Just 100.0,Just 0.0,Just 100.0,3.3273e-2 3.2148e-2 3.7154e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace_lockfree,-t blur1,d008,d008_1373577010,16,2013-07-11 21:15:39.109841 UTC,3.5865e-2,3.7053e-2,3.7414e-2,Just (-300.0),Just (-400.0),Just (-400.0),3.7053e-2 3.7414e-2 3.5865e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,none,-t blur1,d008,d008_1373577010,20,2013-07-11 21:17:41.185956 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA,none,-t blur1,d008,d008_1373577010,0,2013-07-11 22:45:47.562114 UTC,1.767684,1.768173,1.770374,Just 20.0,Just 20.0,Just 40.0,1.768173 1.770374 1.767684,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,inplace,-t blur1,d008,d008_1373577010,12,2013-07-11 21:13:36.351047 UTC,2.6682e-2,3.1013e-2,3.1375e-2,Just 100.0,Just 100.0,Just 100.0,3.1375e-2 3.1013e-2 2.6682e-2,3,,,,[[]],0.0,,Linux d008 2.6.32-27,,,remotes/origin/HEAD,82da480122f21f34718d9ac49985f172967be530,569,,,,
0CFA_lvish,none,-t blur2,d005,d005_1373576671,12,2013-07-11 21:16:17.164146 UTC,Infinity,Infinity,Infinity,Nothing,Nothing,Nothing,Infinity Infinity,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur2,d005,d005_1373576671,20,2013-07-11 21:19:26.730907 UTC,5.7269e-2,5.8084e-2,8.0599e-2,Just (-1600.0),Just (-1800.0),Just (-1800.0),5.8084e-2 8.0599e-2 5.7269e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
0CFA_lvish,inplace,-t blur2,d005,d005_1373576671,24,2013-07-11 21:22:30.584361 UTC,5.536e-2,6.2116e-2,8.6441e-2,Just (-2100.0),Just (-1600.0),Just (-2700.0000000000005),6.2116e-2 5.536e-2 8.6441e-2,3,,,,[[]],0.0,,Linux d005 2.6.32-27,,,remotes/origin/HEAD,20dedb49432a5d9c30e06b7ae334ea41362ca3a0,568,,,,
